ticketId,customerId,customerName,customerSegment,plan,channel,subject,bodyPreview,createdAt,lastReplyAt,lastReplyBy,replyCount,status,priority,assignedTo,category,previousOpenTicketsForCustomer
TKT-306971,ACCT-02270,Serviços Fernandes ME,ENT,ENTERPRISE,EMAIL,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-02T03:45:57,2026-01-03T14:25:21,AGENT,3,RESOLVED,HIGH,Erica Tavares,BUG,0
TKT-303698,ACCT-02326,Construtora Lima,SMB,STARTER,CHAT,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-02T04:45:08,2026-01-13T02:54:49,AGENT,1,RESOLVED,HIGH,Henrique Faria,BUG,0
TKT-306111,ACCT-02641,Distribuidora Rodrigues S.A.,SMB,STARTER,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-02T05:28:22,2026-01-02T23:31:50,AGENT,2,CLOSED,LOW,João Vargas,HOW_TO,0
TKT-304678,ACCT-02349,Alimentos Almeida S.A.,SMB,STARTER,CHAT,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-01-02T06:04:39,2026-01-03T11:39:06,CUSTOMER,4,WAITING_CUSTOMER,MEDIUM,Ana Souza,,0
TKT-303861,ACCT-02417,Alimentos Oliveira S.A.,SMB,STARTER,CHAT,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Várias pessoas do meu time relataram o mesmo agora há pouco.,2026-01-02T07:00:01,2026-01-15T10:27:12,CUSTOMER,7,CLOSED,MEDIUM,Isadora Pinto,BUG,0
TKT-305150,ACCT-02094,Serviços Lima,MID,GROWTH,EMAIL,Sugestão: exportar em XLSX,Hoje só temos CSV — seria muito útil ter XLSX com formatação.,2026-01-02T07:24:32,2026-01-13T17:59:25,AGENT,1,WAITING_CUSTOMER,MEDIUM,Giovana Reis,,0
TKT-301801,ACCT-02119,Engenharia Ferreira do Brasil,SMB,STARTER,CHAT,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-02T07:30:50,2026-01-12T13:12:34,AGENT,2,RESOLVED,HIGH,Carla Mendes,BUG,0
TKT-300384,ACCT-02252,Alimentos Fernandes,ENT,GROWTH,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-02T07:39:04,2026-01-07T00:23:43,AGENT,3,CLOSED,LOW,Diego Cruz,,0
TKT-300491,ACCT-02047,Tecnologia Fernandes Ltda,SMB,STARTER,CHAT,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Várias pessoas do meu time relataram o mesmo agora há pouco.,2026-01-02T08:05:49,,,0,NEW,HIGH,,,0
TKT-304046,ACCT-02118,Tecnologia Almeida do Brasil,SMB,GROWTH,EMAIL,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-01-02T08:40:25,2026-01-07T12:10:29,AGENT,2,WAITING_CUSTOMER,HIGH,Henrique Faria,,0
TKT-302428,ACCT-02094,Serviços Lima,MID,GROWTH,EMAIL,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-01-02T08:53:58,2026-01-13T21:38:39,CUSTOMER,2,CLOSED,MEDIUM,João Vargas,,0
TKT-304641,ACCT-02570,Atacadista Costa do Brasil,SMB,STARTER,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-02T09:02:25,2026-01-09T14:16:13,CUSTOMER,4,RESOLVED,MEDIUM,Isadora Pinto,,0
TKT-300837,ACCT-02399,Têxtil Souza ME,MID,GROWTH,WHATSAPP,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-01-02T09:04:48,2026-01-05T21:41:53,AGENT,4,CLOSED,MEDIUM,João Vargas,,0
TKT-300711,ACCT-02562,Serviços Rodrigues do Brasil,SMB,FREE,EMAIL,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-01-02T09:11:30,2026-01-06T23:34:49,AGENT,7,IN_PROGRESS,LOW,Karina Melo,FEATURE_REQUEST,0
TKT-302379,ACCT-02189,Serviços Ferreira,MID,GROWTH,EMAIL,Boleto não chegou no email,"Olá, ainda não recebi o boleto da fatura deste mês. Podem reenviar para meu financeiro?",2026-01-02T09:14:04,2026-01-08T21:16:22,AGENT,5,RESOLVED,MEDIUM,Giovana Reis,,0
TKT-303373,ACCT-02252,Alimentos Fernandes,ENT,GROWTH,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-02T09:43:30,2026-01-11T04:56:25,AGENT,2,CLOSED,MEDIUM,Erica Tavares,,0
TKT-302639,ACCT-02189,Serviços Ferreira,MID,GROWTH,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-02T09:48:24,2026-01-07T13:38:09,CUSTOMER,4,CLOSED,LOW,Diego Cruz,,0
TKT-300809,ACCT-02580,Engenharia Oliveira,SMB,STARTER,EMAIL,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-02T09:51:09,2026-01-12T02:34:26,AGENT,3,CLOSED,HIGH,Felipe Nunes,,0
TKT-305306,ACCT-02578,Construtora Fernandes Ltda,MID,GROWTH,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-02T09:57:17,2026-01-10T04:27:42,AGENT,4,CLOSED,HIGH,Ana Souza,BILLING,0
TKT-301735,ACCT-02397,Alimentos Pereira S.A.,SMB,STARTER,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-02T10:04:39,2026-01-16T09:07:38,CUSTOMER,8,RESOLVED,MEDIUM,Bruno Lima,,0
TKT-304453,ACCT-02416,Comércio Ferreira do Brasil,SMB,STARTER,EMAIL,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-02T10:07:45,2026-01-04T14:32:28,AGENT,2,RESOLVED,LOW,Karina Melo,,0
TKT-303383,ACCT-02091,Construtora Lima do Brasil,SMB,GROWTH,CHAT,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-02T10:27:35,2026-01-11T22:29:29,AGENT,7,RESOLVED,LOW,Felipe Nunes,,0
TKT-300927,ACCT-02147,Tecnologia Fernandes S.A.,SMB,STARTER,CHAT,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-02T10:30:59,2026-01-10T04:04:42,AGENT,3,CLOSED,HIGH,Henrique Faria,OTHER,0
TKT-306766,ACCT-02633,Distribuidora Costa ME,SMB,STARTER,EMAIL,Queremos fazer downgrade pro Free,O ROI não está justificando o GROWTH — pode rebaixar pro plano gratuito?,2026-01-02T11:33:42,2026-01-07T13:29:23,CUSTOMER,3,RESOLVED,MEDIUM,Felipe Nunes,,0
TKT-300639,ACCT-02426,Têxtil Ribeiro S.A.,SMB,FREE,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-01-02T12:01:49,2026-01-11T02:45:50,AGENT,4,RESOLVED,MEDIUM,Carla Mendes,,0
TKT-307300,ACCT-02545,Logística Ribeiro S.A.,MID,GROWTH,EMAIL,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-02T12:25:34,2026-01-03T06:21:26,CUSTOMER,3,WAITING_CUSTOMER,MEDIUM,Ana Souza,,0
TKT-302706,ACCT-02207,Farma Ribeiro do Brasil,SMB,STARTER,EMAIL,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-01-02T12:43:08,2026-01-14T12:11:46,CUSTOMER,2,RESOLVED,MEDIUM,Ana Souza,,0
TKT-301237,ACCT-02428,Indústria Santos S.A.,SMB,STARTER,EMAIL,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-01-02T12:47:46,2026-01-03T20:43:10,CUSTOMER,5,CLOSED,HIGH,Bruno Lima,,0
TKT-306216,ACCT-02354,Varejo Andrade ME,SMB,FREE,EMAIL,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-02T12:57:53,2026-01-04T11:57:31,AGENT,3,RESOLVED,MEDIUM,Karina Melo,,0
TKT-302258,ACCT-02633,Distribuidora Costa ME,SMB,STARTER,EMAIL,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-01-02T14:17:57,2026-01-14T07:34:06,CUSTOMER,7,RESOLVED,MEDIUM,Ana Souza,,0
TKT-306559,ACCT-02062,Logística Ribeiro S.A.,MID,GROWTH,PHONE_CALLBACK,Queremos fazer downgrade pro Free,O ROI não está justificando o GROWTH — pode rebaixar pro plano gratuito?,2026-01-02T14:19:42,2026-01-14T11:41:22,AGENT,6,RESOLVED,HIGH,Bruno Lima,,0
TKT-300508,ACCT-02100,Têxtil Santos S.A.,SMB,GROWTH,CHAT,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-02T14:26:29,2026-01-04T22:43:55,AGENT,1,RESOLVED,LOW,Bruno Lima,,0
TKT-304417,ACCT-02010,Atacadista Andrade ME,MID,GROWTH,CHAT,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-01-02T14:46:52,2026-01-12T13:02:20,CUSTOMER,2,CLOSED,LOW,Ana Souza,,0
TKT-301033,ACCT-02117,Transportes Costa Ltda,SMB,GROWTH,EMAIL,Cobrança duplicada na fatura de fevereiro,Aparece duas vezes a mensalidade do plano no extrato — preciso de estorno.,2026-01-02T14:55:56,,,0,NEW,MEDIUM,,,0
TKT-307373,ACCT-02259,Serviços Souza do Brasil,MID,STARTER,EMAIL,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-01-02T14:56:04,2026-01-15T02:22:35,AGENT,6,WAITING_CUSTOMER,MEDIUM,Diego Cruz,FEATURE_REQUEST,0
TKT-303513,ACCT-02692,Engenharia Carvalho do Brasil,ENT,GROWTH,EMAIL,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-01-02T15:34:57,2026-01-06T03:15:59,AGENT,2,IN_PROGRESS,MEDIUM,Bruno Lima,,0
TKT-306004,ACCT-02518,Logística Almeida S.A.,SMB,STARTER,CHAT,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-01-02T15:40:44,2026-01-05T08:29:23,AGENT,2,RESOLVED,MEDIUM,Felipe Nunes,,0
TKT-307387,ACCT-02392,Transportes Pereira S.A.,SMB,STARTER,CHAT,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-01-02T15:41:05,2026-01-14T12:30:35,CUSTOMER,6,IN_PROGRESS,MEDIUM,Giovana Reis,,0
TKT-305206,ACCT-02218,Serviços Ribeiro do Brasil,ENT,ENTERPRISE,EMAIL,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-01-02T16:00:47,2026-01-03T23:02:58,AGENT,3,CLOSED,HIGH,Diego Cruz,,0
TKT-300254,ACCT-02568,Atacadista Lima S.A.,MID,GROWTH,WHATSAPP,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-02T16:47:50,2026-01-12T00:09:43,CUSTOMER,3,CLOSED,MEDIUM,Carla Mendes,,0
TKT-305798,ACCT-02167,Serviços Andrade ME,ENT,ENTERPRISE,EMAIL,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-01-02T16:52:52,2026-01-03T11:08:51,AGENT,5,CLOSED,MEDIUM,Bruno Lima,,0
TKT-307142,ACCT-02667,Distribuidora Carvalho ME,ENT,GROWTH,PHONE_CALLBACK,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-01-02T16:54:47,2026-01-05T13:10:40,CUSTOMER,1,CLOSED,MEDIUM,Felipe Nunes,,0
TKT-300448,ACCT-02085,Comércio Souza do Brasil,SMB,STARTER,EMAIL,Churn — pedindo sair antes do fim do contrato,Estamos pensando em sair antes do vencimento. Tem multa?,2026-01-02T16:54:55,2026-01-06T22:09:29,AGENT,7,WAITING_CUSTOMER,HIGH,Bruno Lima,CHURN_SIGNAL,0
TKT-301814,ACCT-02562,Serviços Rodrigues do Brasil,SMB,FREE,EMAIL,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-01-02T17:10:55,2026-01-08T21:53:58,CUSTOMER,4,RESOLVED,MEDIUM,Carla Mendes,FEATURE_REQUEST,1
TKT-300672,ACCT-02562,Serviços Rodrigues do Brasil,SMB,FREE,WHATSAPP,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-02T17:49:53,2026-01-03T01:49:27,AGENT,4,CLOSED,LOW,Felipe Nunes,HOW_TO,0
TKT-300823,ACCT-02030,Varejo Costa do Brasil,SMB,GROWTH,WHATSAPP,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-02T17:51:16,2026-01-16T04:57:30,AGENT,5,RESOLVED,URGENT,Henrique Faria,BUG,0
TKT-301177,ACCT-02624,Indústria Carvalho Ltda,SMB,STARTER,WHATSAPP,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-02T18:34:46,2026-01-06T15:38:51,CUSTOMER,3,RESOLVED,MEDIUM,João Vargas,,0
TKT-306274,ACCT-02262,Serviços Andrade Ltda,SMB,FREE,WHATSAPP,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-02T19:12:46,2026-01-10T20:51:31,AGENT,2,CLOSED,LOW,Erica Tavares,,0
TKT-301424,ACCT-02637,Varejo Santos ME,SMB,STARTER,EMAIL,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-01-02T19:27:20,,,0,NEW,URGENT,,BUG,0
TKT-300111,ACCT-02673,Engenharia Santos ME,SMB,FREE,CHAT,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-01-02T19:54:07,2026-01-11T01:08:20,AGENT,5,WAITING_CUSTOMER,HIGH,Ana Souza,,0
TKT-301426,ACCT-02087,Tecnologia Carvalho Ltda,SMB,STARTER,EMAIL,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-02T20:19:24,2026-01-07T10:36:37,CUSTOMER,1,CLOSED,URGENT,Ana Souza,BUG,0
TKT-302571,ACCT-02265,Serviços Oliveira,SMB,STARTER,CHAT,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-02T20:25:41,2026-01-13T23:16:16,AGENT,6,RESOLVED,MEDIUM,Giovana Reis,,0
TKT-305305,ACCT-02154,Indústria Lima Ltda,SMB,STARTER,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-01-02T20:32:18,2026-01-12T14:48:45,CUSTOMER,2,CLOSED,HIGH,Bruno Lima,,0
TKT-305312,ACCT-02268,Comércio Oliveira ME,SMB,STARTER,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-01-02T21:08:51,2026-01-16T17:55:29,AGENT,7,RESOLVED,LOW,Carla Mendes,,0
TKT-304303,ACCT-02665,Alimentos Santos Ltda,SMB,GROWTH,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-02T21:12:39,2026-01-10T17:25:49,CUSTOMER,3,RESOLVED,LOW,Carla Mendes,BILLING,0
TKT-304115,ACCT-02685,Varejo Andrade Ltda,SMB,FREE,CHAT,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-02T21:26:13,2026-01-14T07:31:31,CUSTOMER,2,RESOLVED,MEDIUM,Diego Cruz,,0
TKT-307208,ACCT-02578,Construtora Fernandes Ltda,MID,GROWTH,PHONE_CALLBACK,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-01-02T21:36:40,2026-01-12T07:06:04,CUSTOMER,4,RESOLVED,LOW,Isadora Pinto,,0
TKT-307610,ACCT-02361,Distribuidora Pereira do Brasil,SMB,STARTER,EMAIL,Churn — pedindo sair antes do fim do contrato,Estamos pensando em sair antes do vencimento. Tem multa?,2026-01-02T21:49:47,2026-01-12T09:53:35,AGENT,2,CLOSED,MEDIUM,Carla Mendes,,0
TKT-301956,ACCT-02517,Tecnologia Oliveira ME,SMB,STARTER,CHAT,Cobrança duplicada na fatura de fevereiro,Aparece duas vezes a mensalidade do plano no extrato — preciso de estorno.,2026-01-02T21:52:33,2026-01-15T15:23:44,CUSTOMER,2,CLOSED,MEDIUM,Carla Mendes,,0
TKT-300371,ACCT-02068,Distribuidora Lima ME,MID,GROWTH,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-02T23:23:12,2026-01-14T14:06:53,CUSTOMER,2,CLOSED,HIGH,Felipe Nunes,,0
TKT-302925,ACCT-02455,Comércio Santos do Brasil,ENT,ENTERPRISE,CHAT,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-01-02T23:36:19,2026-01-12T21:46:32,AGENT,1,CLOSED,MEDIUM,Karina Melo,BILLING,0
TKT-304350,ACCT-02666,Comércio Carvalho Ltda,SMB,STARTER,CHAT,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-01-02T23:36:32,2026-01-07T00:54:23,CUSTOMER,6,RESOLVED,LOW,Carla Mendes,,0
TKT-304060,ACCT-02278,Distribuidora Ferreira Ltda,MID,GROWTH,EMAIL,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-01-02T23:39:08,2026-01-15T13:07:40,AGENT,3,CLOSED,MEDIUM,Bruno Lima,FEATURE_REQUEST,0
TKT-306679,ACCT-02104,Tecnologia Souza Ltda,MID,STARTER,WHATSAPP,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-03T00:12:52,2026-01-10T08:02:34,CUSTOMER,3,RESOLVED,LOW,Bruno Lima,BILLING,0
TKT-306975,ACCT-02145,Farma Andrade Ltda,MID,STARTER,CHAT,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-03T00:12:55,2026-01-03T09:13:24,AGENT,7,CLOSED,HIGH,Ana Souza,,0
TKT-301271,ACCT-02547,Têxtil Andrade Ltda,SMB,GROWTH,WHATSAPP,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-03T00:44:19,,,0,NEW,LOW,,,0
TKT-303384,ACCT-02134,Têxtil Costa S.A.,SMB,STARTER,EMAIL,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-03T01:05:32,2026-01-15T03:08:10,AGENT,4,CLOSED,HIGH,Giovana Reis,BUG,0
TKT-305192,ACCT-02529,Serviços Ribeiro,SMB,FREE,EMAIL,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-03T01:23:35,2026-01-05T22:56:11,CUSTOMER,6,WAITING_CUSTOMER,LOW,Bruno Lima,,0
TKT-300692,ACCT-02244,Comércio Fernandes Ltda,SMB,FREE,CHAT,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-01-03T01:30:14,2026-01-03T07:07:27,CUSTOMER,4,RESOLVED,MEDIUM,João Vargas,BILLING,0
TKT-303131,ACCT-02554,Varejo Rodrigues Ltda,SMB,GROWTH,CHAT,Cobrança duplicada na fatura de fevereiro,Aparece duas vezes a mensalidade do plano no extrato — preciso de estorno.,2026-01-03T01:44:25,2026-01-05T07:36:37,AGENT,4,RESOLVED,HIGH,Carla Mendes,,0
TKT-305991,ACCT-02213,Varejo Costa S.A.,SMB,STARTER,EMAIL,Cobrança duplicada na fatura de fevereiro,Aparece duas vezes a mensalidade do plano no extrato — preciso de estorno.,2026-01-03T01:48:07,2026-01-16T16:39:36,CUSTOMER,4,CLOSED,MEDIUM,Giovana Reis,,1
TKT-305118,ACCT-02517,Tecnologia Oliveira ME,SMB,STARTER,EMAIL,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-01-03T02:09:39,2026-01-05T10:44:50,AGENT,4,CLOSED,MEDIUM,Erica Tavares,OTHER,0
TKT-305869,ACCT-02168,Varejo Carvalho S.A.,SMB,FREE,WHATSAPP,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-03T02:16:35,2026-01-10T03:27:36,AGENT,6,RESOLVED,HIGH,Erica Tavares,HOW_TO,0
TKT-302364,ACCT-02600,Distribuidora Carvalho do Brasil,ENT,ENTERPRISE,PHONE_CALLBACK,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-03T02:27:10,2026-01-08T08:16:36,CUSTOMER,2,WAITING_CUSTOMER,LOW,Ana Souza,,0
TKT-307774,ACCT-02341,Alimentos Rodrigues ME,SMB,STARTER,CHAT,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-01-03T02:29:54,2026-01-16T15:45:49,CUSTOMER,2,CLOSED,URGENT,Isadora Pinto,BUG,0
TKT-305481,ACCT-02171,Tecnologia Lima Ltda,ENT,ENTERPRISE,PHONE_CALLBACK,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-01-03T02:35:53,2026-01-04T11:04:15,AGENT,8,IN_PROGRESS,URGENT,Ana Souza,,0
TKT-302189,ACCT-02282,Construtora Andrade Ltda,SMB,GROWTH,CHAT,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-01-03T02:37:14,2026-01-11T12:28:12,AGENT,5,RESOLVED,MEDIUM,Giovana Reis,HOW_TO,0
TKT-301982,ACCT-02433,Transportes Pereira ME,ENT,ENTERPRISE,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-03T02:40:50,2026-01-15T23:06:42,AGENT,2,CLOSED,HIGH,Giovana Reis,OTHER,0
TKT-300801,ACCT-02514,Farma Fernandes,SMB,FREE,CHAT,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-03T02:44:00,2026-01-05T09:32:12,CUSTOMER,4,CLOSED,LOW,Erica Tavares,,0
TKT-306024,ACCT-02267,Logística Almeida S.A.,SMB,GROWTH,WHATSAPP,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-01-03T02:45:59,2026-01-09T00:39:39,CUSTOMER,3,CLOSED,LOW,Karina Melo,,0
TKT-303132,ACCT-02224,Alimentos Lima,SMB,STARTER,EMAIL,Onde vejo o histórico de alterações?,Quero ver quem mudou o status daquele registro semana passada.,2026-01-03T03:54:48,,,0,NEW,LOW,,,0
TKT-306879,ACCT-02527,Têxtil Carvalho S.A.,SMB,STARTER,WHATSAPP,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-03T04:16:38,2026-01-08T08:49:18,AGENT,8,RESOLVED,HIGH,Karina Melo,,0
TKT-306241,ACCT-02271,Logística Andrade do Brasil,SMB,STARTER,EMAIL,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-03T04:47:44,2026-01-16T13:15:34,AGENT,2,RESOLVED,URGENT,Giovana Reis,,0
TKT-300126,ACCT-02700,Soluções Oliveira S.A.,SMB,STARTER,CHAT,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Várias pessoas do meu time relataram o mesmo agora há pouco.,2026-01-03T04:49:57,2026-01-06T15:16:04,AGENT,2,CLOSED,HIGH,Ana Souza,,0
TKT-306513,ACCT-02229,Logística Carvalho S.A.,MID,STARTER,WHATSAPP,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-01-03T05:18:31,2026-01-15T09:35:07,AGENT,8,RESOLVED,LOW,Bruno Lima,,0
TKT-303711,ACCT-02532,Atacadista Oliveira Ltda,SMB,GROWTH,EMAIL,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-03T05:22:07,2026-01-09T22:34:46,AGENT,4,IN_PROGRESS,HIGH,Isadora Pinto,,0
TKT-300511,ACCT-02578,Construtora Fernandes Ltda,MID,GROWTH,EMAIL,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-03T05:32:00,2026-01-13T16:28:11,AGENT,4,RESOLVED,HIGH,Erica Tavares,,0
TKT-302867,ACCT-02678,Soluções Oliveira ME,SMB,STARTER,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-01-03T05:45:18,2026-01-15T01:23:54,CUSTOMER,3,CLOSED,MEDIUM,Karina Melo,,0
TKT-303378,ACCT-02549,Engenharia Lima do Brasil,SMB,STARTER,CHAT,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-03T05:52:36,2026-01-10T15:23:48,AGENT,5,CLOSED,LOW,Karina Melo,,0
TKT-300527,ACCT-02085,Comércio Souza do Brasil,SMB,STARTER,CHAT,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-03T06:06:31,2026-01-15T11:46:22,CUSTOMER,4,RESOLVED,MEDIUM,Carla Mendes,BUG,1
